is_blue,is_local,is_core,arpu,brand,gender,age,id_area,avg_time,avg_distance,avg_speed,n_obs,manhua_ltime,manhua_lflux,jinrongye_ltime,jinrongye_lflux,zhuti_zhuomian_ltime,zhuti_zhuomian_lflux,wuliu_kuaidi_ltime,wuliu_kuaidi_lflux,yule_zixun_ltime,yule_zixun_lflux,dongzuo_youxi_ltime,dongzuo_youxi_lflux,qiche_xinxi_ltime,qiche_xinxi_lflux,caijing_zixun_ltime,caijing_zixun_lflux,waiyu_ltime,waiyu_lflux,junshi_zixun_ltime,junshi_zixun_lflux,lvyou_chuxing_ltime,lvyou_chuxing_lflux,bangong_wenjiao_ltime,bangong_wenjiao_lflux,shouji_shuma_ltime,shouji_shuma_lflux,shequ_luntan_ltime,shequ_luntan_lflux,hunlian_jiaoyou_ltime,hunlian_jiaoyou_lflux,gongju_ruanjian_ltime,gongju_ruanjian_lflux,tuangou_dazhe_ltime,tuangou_dazhe_lflux,waimai_songcan_ltime,waimai_songcan_lflux,dache_ruanjian_ltime,dache_ruanjian_lflux,cidian_fanyi_ltime,cidian_fanyi_lflux,shejiao_wangluo_ltime,shejiao_wangluo_lflux,anquan_shadu_ltime,anquan_shadu_lflux,dianying_ltime,dianying_lflux,shouji_yuedu_ltime,shouji_yuedu_lflux,liulanqi_ltime,liulanqi_lflux,keji_zixun_ltime,keji_zixun_lflux,fuzhuang_fangzhi_ltime,fuzhuang_fangzhi_lflux,shijian_tianqi_ltime,shijian_tianqi_lflux,dianzi_zhifu_ltime,dianzi_zhifu_lflux,yiliao_jiankang_ltime,yiliao_jiankang_lflux,weizhang_chaxun_ltime,weizhang_chaxun_lflux,shouji_shipin_ltime,shouji_shipin_lflux
0,Y,Y,36,苹果,01,09,362330,1670.04500000000007,6449.48499999999967,239.302999999999997,66,,,,,,,,,,,,,,,,,,,,,30,323,,,78996,1292889,,,,,4894,347281,761035,73982553,2824,120512,155000,122388,,,943487,84344993,,,,,227307,150312740,7408,66725,,,,,1968,23773,953187,800080,,,,,5275194,651164192
0,Y,Y,59,苹果,01,12,350204,234.840000000000003,1095.38699999999994,162.467000000000013,75,,,,,,,,,,,,,42,363,,,,,,,2072552,12402585,,,1000,432,,,,,37,223,99496,2092930,,,420813,23041199,,,101050,2216905,,,230,174834,48,1490,,,,,,,,,6060,79082,,,,,5759922,1275343387
0,Y,Y,5,华为,02,14,420702,294.692000000000007,527.923000000000002,10.4619999999999997,13,,,,,,,,,,,,,,,,,,,,,,,,,121000,337677,,,,,,,545,3604,,,,,,,178,759,,,,,,,,,,,,,,,,,,,,,437948,362671
0,Y,Y,41,华为,02,05,350626,404.875,2100.52100000000019,106.082999999999998,48,,,,,,,1093000,22843016,,,,,194000,4795,,,,,,,15866078,43952645,,,101963,34802,,,,,283927,33301270,13087016,1359170202,613333,30529607,6106290,139805473,,,1354926,12015533,27607,414332,,,1482780,3440492,727691,1878386,915328,28408036,,,,,2563990,38164748,17069,1832,,,19083253,726225051
0,Y,Y,65.2000000000000028,苹果,02,05,362329,750.240000000000009,806.799999999999955,50.3999999999999986,50,,,,,,,310850,5342883,,,,,3119,8318,,,,,,,945201,4896712,,,140133,41756,,,8945,6582482,42781,1015853,36398567,894814312,639835,43757869,776689,7352479,,,2354935,4979329,,,,,10162809,12099639,13258,114232,192,4662,,,2,277,1679034,16971667,207798,3617456,,,171589618,4199226858
0,Y,Y,81.4000000000000057,华为,01,08,350628,1360.3610000000001,6637.57800000000043,62.1569999999999965,83,,,,,,,320636,12345426,,,,,2379456,161271982,321657,484682,,,,,2297595,7586836,,,1416916,36121529,,,,,2601482,6781958,3232486,12682274,354803,900841,834090,13149216,,,5177855,190038821,18837,414156,,,11757503,21701245,1073006,3379470,353676,18553201,,,1,328,1787599,3016909,15436,2478,,,67829579,5144296609
0,Y,Y,118.900000000000006,华为,01,14,350204,1178.46599999999989,7415.81999999999971,98.8649999999999949,133,,,,,,,,,,,,,113,391,,,,,,,9,892,,,,,,,,,77,271,33542,44180,0,120,,,,,37000,29420,,,,,643921,117500,635,10171,,,,,,,929,3636,,,,,1465605,243217579
0,Y,Y,71.1700000000000017,苹果,01,08,350623,455.666999999999973,2993.88900000000012,30.6670000000000016,9,,,,,,,,,,,,,2057,1495,615344,1272404,,,,,12062208,43185790,,,1456932,10311515,,,99,2749,676634,531835,199569,2953263,1361729,67450829,1970378,41502337,,,2391067,3345335,,,,,6293078,8431972,547537,3611576,837347,53463698,,,,,5159505,43301052,36074,1569320,,,47887098,4938892665
0,N,Y,36,东方拓宇,03,16,"""""",33.6670000000000016,3899.66699999999992,1564,3,,,,,,,135669359,908830051,,,,,,,7527,2395,,,,,,,,,1182,1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141966,48330
0,Y,Y,274.899999999999977,苹果,01,07,350125,888.825000000000045,9833.4950000000008,128.918000000000006,97,,,,,,,4638,53958,,,,,62939,2341327,6,768,,,,,7543491,51022850,,,6119,38080,,,7763107,136370500,24351,97498,1216286,10622950,478743,206467,5030556,247565613,,,1411524,4712528,,,,,29264615,28732124,129812,156360,,,,,0,53,1059837,10821204,62620,1298663,7006,30898,154317132,12324219467
0,N,N,39.3999999999999986,苹果,02,09,140702,667.703999999999951,4859.40700000000015,65.2960000000000065,27,,,,,,,676126,10730044,,,,,6179405,187820958,153200,3838978,,,,,3206829,81144954,,,60839,2124,,,837,93720,390263,2553523,2347763,25211299,97,4659,2606888,23960138,44000,2580579,1586320,11672610,131891,58919,,,5984259,15111901,466,14369,2,205,,,,,1435570,22296266,309528,1783612,7000,48051,70833069,1869395810
0,Y,Y,58,"""""",01,08,350723,1186.09300000000007,10635.5599999999995,43.7999999999999972,75,,,,,,,,,,,1,270,140387,24242,269,7386,,,,,305336,211759,,,,,,,,,1,258,496937,767361,4357,14231,87006,14920,,,6098480,22481155,,,,,13220252,31564622,80222,34813,5,1326,,,1,688,4575,11370,68260,2306,,,89293592,5319893346
0,Y,Y,0.450000000000000011,华禹,03,16,"""""",1009.70000000000005,8890.20000000000073,31.6999999999999993,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,138.349999999999994,苹果,02,09,445202,732.687999999999988,931.70799999999997,108.938000000000002,48,,,,,,,66061,6170715,,,,,3,587,,,,,,,2050424,7875591,,,128026,130055,,,,,1400366,18930228,1471601,50162177,1550677,31758260,1084240,7501108,,,497994,4373454,,,,,33242423,67540372,94846,286659,,,,,1000,11649,2430205,21929863,134494,4450,,,43340999,1226839507
0,Y,Y,220,欧珀,01,06,341226,941.062000000000012,2074.70299999999997,98.4099999999999966,195,,,,,,,246,1072,,,,,260371,1008662,,,,,,,230245,15295132,,,369445,2609094,,,100987,105981,83574,1885585,32352987,708087637,735957740,871110923,2899860,72630111,,,235258932,253992836,165697,858076,,,10552000,4835817,4817790,12142482,,,,,49015,156337,9526278,92026933,103576,323102,,,457491511,22774388716
0,Y,Y,79.2000000000000028,苹果,02,10,350421,263.745000000000005,1471.41799999999989,127.805999999999997,98,,,,,,,41996,2017132,,,,,547,1712,,,,,,,18258629,185811769,,,8255,189002,,,,,20473,741721,13664299,333306108,1941403,18707891,194113,9667807,,,6381815,12721966,,,,,254632,1325322,308341,927161,,,,,,,14058309,182839646,468,5998,,,37974751,1115791585
0,Y,Y,116,REALME,01,13,350525,427.379999999999995,2451.7800000000002,168.530000000000001,100,,,,,,,,,,,,,735946,231219,229779,966514,,,,,613426,3094871,,,337348,32606,,,24091,12488,6283,486990,4775298,12421671,2241503,245628,1330411,8536470,,,109214964,479168934,20,111,,,35266760,58317075,11676493,36123696,33,151,,,21492,276213,2491799,12263810,69072,514224,,,362207140,22261366426
0,Y,Y,49,苹果,02,10,350204,542.350000000000023,3467.65000000000009,28.1499999999999986,40,,,,,,,59,889,,,,,42401,114086,2,216,,,,,717767,33671123,,,2408,656504,,,,,817,341606,515564,6935583,732304,374060,14380254,22619915,36000,5481516,403687,2409743,2,434,,,168724,403934,56387,387479,267,948,,,2,493,1489810,33641548,5000,71778,,,17865679,531012354
0,,,,,,,,2287.5,6787.66700000000037,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,190.955999999999989,806.530999999999949,85.9120000000000061,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,902.5,4938.52599999999984,66.5769999999999982,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,50,苹果,02,05,522426,582.673000000000002,4918.67299999999977,103.382000000000005,55,,,,,,,17,143,,,,,42085,134076,1,176,,,,,7717733,41072172,,,7887,15638,,,152,276,624364,22403016,2592771,64479416,3804748,51123960,4998942,85077180,,,3299332,87740699,8102,20882,,,10284795,15138734,313358,313924,,,,,,,8700048,102200596,47500,18719,,,89413280,7593997399
0,Y,Y,99,欧珀,01,07,350583,1053.6389999999999,2439.15299999999979,73.625,72,,,,,,,2067486,72296412,,,52688,2396,448812,589340,17,2286,,,18,111,11563883,137806651,,,900857,18788691,,,7827806,111217,6521905,70409733,62530865,3204038948,18359821,170685472,2221677,48894704,244983,7354423,74342065,2193268658,445519,1015465,,,11995127,89446155,3624572,2555231,31447,13219,,,61443,157024,46634890,246479923,7607864,122048322,122,913,275714752,4791715493
0,Y,Y,0,小米,01,08,350582,3474.32600000000002,19474.4190000000017,34.3489999999999966,43,,,,,,,,,,,,,,,,,,,,,,,,,330,1022,,,,,,,,,,,,,,,1925,3608,,,,,,,,,,,,,,,,,,,,,3361,12580
0,,,,,,,,2193.07099999999991,36933.9639999999999,468.25,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,969.359000000000037,6829.9380000000001,100.781000000000006,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,Y,Y,52.5,"""""",03,16,"""""",485.899999999999977,2778.35399999999981,378.177000000000021,130,,,,,,,,,,,,,569000,82677424,,,,,,,63422,1746646,,,,,,,,,80,211,11710955,139675637,122295,2248885,243000,126213,,,750867,22576319,,,,,472024,183819,8622,9649,,,,,,,4278797,37146362,328811,969233,,,3412384,112314679
